stid,stname,degree,strength,betweenness,harmonic_closeness,hubscore
1213,WAREMME,2,0,00,341,361111,38,370476,0,110629
1177,VERVIERS-C,2,0,00,1932,833333,36,787342,0,110603
733,LIERS,2,0,00,105,650000,38,587531,0,110519
615,JEMAPPES,2,0,00,1851,577778,36,792284,0,110108
25,ANDENNE,2,0,00,5716,191667,32,928654,0,109919
1062,SCLAIGNEAUX,2,0,00,5364,025000,33,271514,0,109876
1187,V-POMMEROEUL,2,0,00,2750,622222,35,838079,0,109702
1839,NOORD'KEMPEN,1,0,00,0,000000,38,438519,0,108859
262,CHAT-DE-SEIL,2,0,00,5529,525000,32,948900,0,108840
585,HOURPES,2,0,00,3857,000000,34,543447,0,108415
901,NESSONVAUX,2,0,00,1963,666667,36,034681,0,105882
1181,VEURNE,2,0,00,1112,000000,36,670196,0,104512
171,BLERET,2,0,00,294,483333,37,361058,0,103725
1229,WERVIK,2,0,00,1665,000000,35,896807,0,103043
472,GODINNE,2,0,00,6309,966667,31,222751,0,102617
565,HEUSDEN,2,0,00,2249,271429,35,188606,0,102203
313,DAVE-ST-MART,2,0,00,4550,416667,32,896652,0,102147
617,ROCH-JEMELLE,2,0,00,8006,533333,29,260698,0,100796
762,LOUVAIN-LA-N,1,0,00,0,000000,37,157835,0,100486
743,LISSEWEGE,4,0,00,1113,000000,36,005011,0,100169
422,FRAMERIES,2,0,00,1112,000000,35,873329,0,099302
1670,GENK,1,0,00,0,000000,36,892575,0,098752
540,HEIST,3,0,00,1112,000000,35,671677,0,097983
979,QUAREGNON,2,0,00,1571,366667,35,206239,0,097920
1125,TAMINES,2,0,00,770,769444,35,869914,0,097066
288,COUR-HEURE,2,0,00,3857,000000,32,522605,0,095202
107,BALEN,2,0,00,2188,511905,34,170180,0,095150
700,CAMPINAIRE,2,0,00,699,663889,35,603487,0,094862
723,LIBRAMONT,3,0,00,7338,900000,28,760491,0,093194
957,PEPINST-CITE,2,0,00,2765,000000,33,111699,0,091970
929,OOSTENDE,1,0,00,0,000000,35,823816,0,091764
418,FORRIERES,2,0,00,7505,533333,28,371114,0,091729
637,KIJKUIT,2,0,00,1665,000000,34,097940,0,091282
1139,THUIN,2,0,00,3312,000000,32,446414,0,091168
1255,YVOIR,2,0,00,5827,966667,29,937636,0,091088
1348,BERINGEN,2,0,00,1928,200000,33,737914,0,090635
708,LEOPOLDSBURG,2,0,00,2020,545238,33,635737,0,090566
84,AYWAILLE,2,0,00,2216,000000,33,416671,0,090402
346,EEKLO,1,0,00,0,000000,35,569048,0,090098
1144,TIELEN,2,0,00,557,000000,34,906057,0,089377
143,BEVERLO,2,0,00,1896,378571,33,505351,0,088908
896,NANINNE,2,0,00,4067,416667,31,229122,0,088110
1009,RONET,2,0,00,0,000000,35,176175,0,087529
392,FARCIENNES,2,0,00,536,822222,34,611797,0,087322
195,BOUSSU,2,0,00,1665,000000,33,391603,0,086663
158,BINCHE,1,0,00,0,000000,35,033520,0,086597
16,AISEAU,2,0,00,484,125000,34,394315,0,085558
489,GRUPONT,2,0,00,7062,433333,27,814228,0,085213
278,COMINES,2,0,00,1112,000000,33,611691,0,084515
643,KOKSIJDE,2,0,00,557,000000,34,067575,0,083895
968,POIX-ST-HUB,2,0,00,6745,000000,27,915086,0,083813
750,LOMMEL,2,0,00,1665,000000,32,838548,0,083047
329,DINANT,2,0,00,5354,966667,28,889789,0,081168
147,BERZEE,2,0,00,3312,000000,30,803857,0,080429
146,BERTRIX,3,0,00,5570,625000,28,462865,0,079776
166,BLANKENBERGE,1,0,00,0,000000,33,921677,0,079327
263,CHATELET,1,0,00,0,000000,33,663325,0,077638
446,GENLY,2,0,00,557,000000,33,058394,0,077296
1043,SART-BERNARD,2,0,00,3595,583333,29,952919,0,076705
744,LOBBES,2,0,00,2765,000000,30,699690,0,076199
629,JUSLENVILLE,2,0,00,2216,000000,31,172930,0,075732
630,KALMTHOUT,2,0,00,1112,000000,31,993590,0,073935
992,COO,2,0,00,1665,000000,31,427389,0,073821
337,DUINBERGEN,2,0,00,557,000000,32,431066,0,073195
34,ANSEREMME,2,0,00,4883,966667,28,017166,0,072407
100,AYE,2,0,00,3132,716667,29,308089,0,069486
501,HAININ,2,0,00,1112,000000,31,272693,0,069222
976,PRY,2,0,00,2765,000000,29,312151,0,067127
287,COURRIERE,2,0,00,3128,583333,28,913972,0,066883
602,IEPER,2,0,00,557,000000,31,451065,0,066787
1666,OVERPELT,2,0,00,1112,000000,30,813088,0,066217
1161,TURNHOUT,1,0,00,0,000000,31,867642,0,065897
1262,ZEEBR-DORP,1,0,00,0,000000,31,847732,0,065767
1723,ZEEBR-STRAND,1,0,00,0,000000,31,847732,0,065767
442,GENDRON-CELL,2,0,00,4414,966667,27,285539,0,064581
412,FONTAINE-VAL,2,0,00,2216,000000,29,170975,0,062642
532,HAVERSIN,2,0,00,2866,550000,28,453342,0,062171
13,DE PANNE,1,0,00,0,000000,31,289990,0,062121
1135,THEUX,2,0,00,1665,000000,29,511211,0,061292
1157,TROIS-PONTS,2,0,00,1112,000000,29,670066,0,058743
75,ASSESSE,2,0,00,2670,816667,28,049930,0,058263
589,HOUYET,2,0,00,3947,966667,26,676039,0,057566
1244,WILDERT,2,0,00,557,000000,29,996880,0,057280
257,CHAPOIS,2,0,00,2618,950000,27,866779,0,056729
982,QUEVY,1,0,00,0,000000,30,256590,0,055364
951,PALISEUL,2,0,00,3213,233333,27,021759,0,055060
1207,WALCOURT,2,0,00,2216,000000,27,969754,0,054789
1141,THULIN,2,0,00,557,000000,29,318440,0,052844
704,LEIGNON,2,0,00,2393,850000,27,470710,0,052679
405,FLOREE,2,0,00,2344,383333,27,503539,0,052573
126,BEAURAING,2,0,00,3490,200000,26,180503,0,051356
642,KNOKKE,1,0,00,0,000000,29,556423,0,050786
752,NEUFCHATEAU,2,0,00,2861,225000,26,690281,0,050609
899,NEERPELT,2,0,00,557,000000,28,927605,0,050288
664,LABUISSIERE,2,0,00,1665,000000,27,775309,0,049943
272,CINEY,2,0,00,2201,583333,27,222541,0,049810
897,NATOYE,2,0,00,2179,433333,27,235176,0,049748
249,CARLSBOURG,2,0,00,3020,966667,26,292531,0,049045
435,GEDINNE,2,0,00,3163,766667,25,945599,0,047703
423,FRANCHIMONT,2,0,00,1112,000000,27,976591,0,047671
409,FLORENVILLE,2,0,00,2624,775000,26,423636,0,047332
973,POPERINGE,1,0,00,0,000000,29,012315,0,047229
480,GRAIDE,2,0,00,2998,816667,25,971783,0,046804
1185,VIELSALM,2,0,00,557,000000,27,950727,0,043901
1254,YVES-GOMEZEE,2,0,00,1665,000000,26,717426,0,043026
376,ESSEN,1,0,00,0,000000,27,702553,0,038665
786,MARBEHAN,2,0,00,2316,225000,25,341771,0,038256
1093,SOLRE-SAMBRE,2,0,00,1112,000000,26,436725,0,037603
1194,VIRTON,2,0,00,2079,775000,25,099697,0,035140
984,QUIEVRAIN,1,0,00,0,000000,27,077811,0,034580
1097,SPA,2,0,00,557,000000,26,428682,0,033950
1368,HAMONT,1,0,00,0,000000,26,739593,0,032369
961,PHILIPPEVILL,2,0,00,1112,000000,25,493147,0,031434
496,HABAY,2,0,00,1771,225000,24,288910,0,027837
477,GOUVY,1,0,00,0,000000,25,882169,0,026763
371,ERQUEL-VILL,2,0,00,557,000000,25,043147,0,024891
502,HALANZY,2,0,00,1534,775000,24,067000,0,024852
798,MARIEMBOURG,2,0,00,557,000000,24,193162,0,019333
1107,STOCKEM,2,0,00,1226,225000,23,408136,0,018542
459,GERONSTERE,1,0,00,0,000000,24,499895,0,017725
1841,AUBANGE,2,0,00,989,775000,23,203196,0,015668
1198,VIVILLE,2,0,00,681,225000,22,644155,0,010011
369,ERQUELINNES,1,0,00,0,000000,23,240781,0,009493
78,ATHUS,2,0,00,444,775000,22,453776,0,007233
291,COUVIN,1,0,00,0,000000,22,468997,0,004447
70,ARLON,2,0,00,210,958333,21,966580,0,002530
1842,MESSANCY,2,0,00,92,733333,21,788885,0,000602
